Material type,Material number,Material description,Serial number,Storage location,Movement type,Material document number,Posting date,Quantity,UOM,Amount,Cost object,User Name
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QF01UG8WM,OSR,101,5000172345,9/22/15,1,EA,"2,608.00",,BILLG
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QF01UG8WM,OSR,311,4900127186,9/22/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QF01UG8WM,7SR,311,4900127186,9/22/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QF01UG8WM,7SR,201,4900131097,11/13/15,1,EA,"2,603.71",1805011,ZUKOWSKI
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02QF0VNF2GC,7SR,101,5000176106,10/28/15,1,EA,899,,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QF3SFFVH8,OSR,311,4900127489,9/25/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QF3SFFVH8,OSR,101,5000172801,9/25/15,1,EA,"2,142.00",,JARIAS
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QF3SFFVH8,7SR,311,4900127489,9/25/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QF3SFFVH8,7SR,201,4900127854,9/30/15,1,EA,"2,142.00",1805011,FPIERRE
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QH2PRFVH8,7SR,101,5000174416,10/13/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QH2PRFVH8,7SR,201,4900128949,10/15/15,1,EA,"2,142.00",1805011,FPIERRE
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QH2PSFVH8,7SR,201,4900128743,10/13/15,1,EA,"2,142.00",1805011,FPIERRE
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QH2PSFVH8,7SR,101,5000174416,10/13/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QJ021FVH8,7SR,101,5000174417,10/13/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QJ021FVH8,7SR,201,4900128949,10/15/15,1,EA,"2,142.00",1805011,FPIERRE
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QK212FVH8,7SR,101,5000175191,10/20/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QK212FVH8,7SR,201,4900129655,10/23/15,1,EA,"2,142.00",1805011,ZUKOWSKI
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QK2K7G8WM,7SR,101,5000175578,10/22/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QK2K8G8WM,7SR,101,5000175578,10/22/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QK2K9G8WM,7SR,101,5000175578,10/22/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QK2KBG8WM,7SR,101,5000175578,10/22/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QK2N7G8WM,7SR,101,5000175578,10/22/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QK2NYG8WM,7SR,101,5000175578,10/22/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QK2VAG8WM,7SR,101,5000175578,10/22/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QK3H8FVH8,7SR,101,5000175671,10/23/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QK3H8FVH8,7SR,201,4900129655,10/23/15,1,EA,"2,142.00",1805011,ZUKOWSKI
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QK3H9FVH8,7SR,101,5000175671,10/23/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QK3H9FVH8,7SR,201,4900129819,10/27/15,1,EA,"2,142.00",1805011,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1Z7G8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1Z7G8WL,7SR,201,4900133256,12/14/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZAG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZAG8WL,7SR,201,4900133256,12/14/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZBG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZBG8WL,7SR,201,4900132936,12/9/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZCG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZCG8WL,7SR,201,4900132597,12/4/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZDG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZDG8WL,7SR,201,4900132499,12/3/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZEG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZEG8WL,7SR,201,4900132835,12/8/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZFG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZFG8WL,7SR,201,4900132936,12/9/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZGG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZGG8WL,7SR,201,4900132835,12/8/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZHG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZHG8WL,7SR,201,4900132835,12/8/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZJG8WL,7SR,101,5000176108,10/28/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QL1ZJG8WL,7SR,201,4900132724,12/7/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SEFVH8,7SR,101,5000176897,11/4/15,1,EA,"2,142.00",,SCOTBAIN
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SEFVH8,7SR,201,4900132066,11/25/15,1,EA,"2,142.00",1805011,ZUKOWSKI
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SFFVH8,7SR,101,5000179740,12/2/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SVFVH8,7SR,101,5000176898,11/4/15,1,EA,"2,142.00",,SCOTBAIN
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SVFVH8,7SR,311,4900130562,11/5/15,1,EA,0,,ZUKOWSKI
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SVFVH8,3SR,311,4900130562,11/5/15,1,EA,0,,ZUKOWSKI
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SVFVH8,3SR,311,4900130565,11/5/15,1,EA,0,,ZUKOWSKI
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SVFVH8,7SR,311,4900130565,11/5/15,1,EA,0,,ZUKOWSKI
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QM1SVFVH8,7SR,201,4900130570,11/5/15,1,EA,"2,142.00",1805011,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1J4G8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1J4G8WL,7SR,201,4900134091,1/4/16,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1J5G8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1J6G8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1J7G8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1J8G8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1J9G8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1JBG8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1KCG8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1MHG8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1MMG8WL,7SR,101,5000177500,11/10/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QN1MMG8WL,7SR,201,4900133580,12/17/15,1,EA,"2,143.00",1805011,FPIERRE
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QN32AFVH8,7SR,101,5000177685,11/12/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QN32AFVH8,7SR,201,4900134567,1/11/16,1,EA,"2,142.00",8500010,ZUKOWSKI
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QN32CFVH8,7SR,101,5000177685,11/12/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QN32CFVH8,7SR,201,4900132527,12/3/15,1,EA,"2,142.00",5215352,ZUKOWSKI
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QN32DFVH8,7SR,101,5000177685,11/12/15,1,EA,"2,142.00",,KITOWICZ
ZIT,IMAC27,"Desktop, iMac 27"" A1312 (1 EA)",SC02QP0EKGG7V,7SR,101,5000178860,11/23/15,1,EA,"1,833.00",,KITOWICZ
ZIT,IMAC27,"Desktop, iMac 27"" A1312 (1 EA)",SC02QP0EKGG7V,7SR,201,4900131950,11/24/15,1,EA,"1,833.00",1805011,ZUKOWSKI
ZIT,IMAC27,"Desktop, iMac 27"" A1312 (1 EA)",SC02QP0ELGG7V,7SR,101,5000178860,11/23/15,1,EA,"1,833.00",,KITOWICZ
ZIT,IMAC27,"Desktop, iMac 27"" A1312 (1 EA)",SC02QP0ELGG7V,7SR,201,4900132910,12/9/15,1,EA,"1,833.00",1805011,ZUKOWSKI
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QQ154G8WM,7SR,101,5000178859,11/23/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QQ155G8WM,7SR,101,5000178989,11/24/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QQ157G8WM,7SR,101,5000178859,11/23/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QQ15JG8WM,7SR,101,5000178859,11/23/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QQ15MG8WM,7SR,101,5000178859,11/23/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QQ15PG8WM,7SR,101,5000178859,11/23/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02QQ1DHG8WM,7SR,101,5000178859,11/23/15,1,EA,"2,608.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QT1D3FVH8,7SR,101,5000180415,12/9/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QT1D4FVH8,7SR,101,5000180415,12/9/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02QT1D8FVH8,7SR,101,5000180415,12/9/15,1,EA,"2,142.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV02GG8WL,7SR,101,5000180949,12/15/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV03CG8WL,7SR,101,5000180821,12/14/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV03EG8WL,7SR,101,5000180821,12/14/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV03FG8WL,7SR,101,5000180821,12/14/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV03GG8WL,7SR,101,5000180821,12/14/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV03JG8WL,7SR,101,5000180821,12/14/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV05ZG8WL,7SR,101,5000180949,12/15/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV0FTG8WL,7SR,101,5000180949,12/15/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV0GCG8WL,7SR,101,5000180949,12/15/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QV0H8G8WL,7SR,101,5000180949,12/15/15,1,EA,"2,143.00",,KITOWICZ
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S1G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S2G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S3G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S4G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S5G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S6G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S7G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S8G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1S9G8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02QW1SAG8WL,7SR,101,5000181975,12/28/15,1,EA,"2,143.00",,KMARTELL
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC17PMRW0G8WN,OSR,101,5000161345,6/2/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC17PMRW0G8WN,OSR,311,4900119151,6/4/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC17PMRW0G8WN,7SR,311,4900119151,6/4/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC17PMRW0G8WN,7SR,201,4900120106,6/17/15,1,EA,"2,062.56",1550161,ELUBONJA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD1XYG944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD1XYG944,OSR,311,4900117213,5/8/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD1XYG944,7SR,311,4900117213,5/8/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD1XYG944,7SR,201,4900118066,5/19/15,1,EA,"1,499.71",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4MVG944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4MVG944,OSR,311,4900118093,5/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4MVG944,7SR,311,4900118093,5/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4MVG944,7SR,201,4900118353,5/22/15,1,EA,"1,499.71",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4Z7G944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4Z7G944,OSR,311,4900118789,6/1/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4Z7G944,7SR,311,4900118789,6/1/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4Z7G944,7SR,201,4900119216,6/5/15,1,EA,"1,499.71",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4Z8G944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4Z8G944,OSR,311,4900119369,6/8/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4Z8G944,7SR,311,4900119369,6/8/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD4Z8G944,7SR,201,4900119570,6/10/15,1,EA,"1,499.71",1550161,ZUKOWSKI
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50HG944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50HG944,OSR,311,4900117213,5/8/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50HG944,7SR,311,4900117213,5/8/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50HG944,7SR,201,4900118136,5/21/15,1,EA,"1,499.71",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50MG944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50MG944,OSR,311,4900118789,6/1/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50MG944,7SR,311,4900118789,6/1/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50MG944,7SR,201,4900119194,6/4/15,1,EA,"1,499.71",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50PG944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50PG944,OSR,311,4900118789,6/1/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50PG944,7SR,311,4900118789,6/1/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD50PG944,7SR,201,4900119194,6/4/15,1,EA,"1,499.71",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD51XG944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD51XG944,OSR,311,4900118311,5/22/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD51XG944,7SR,311,4900118311,5/22/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD51XG944,7SR,201,4900118743,5/29/15,1,EA,"1,499.71",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD528G944,OSR,101,5000153734,3/16/15,1,EA,"1,499.52",,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD528G944,OSR,311,4900119219,6/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC1MPD528G944,7SR,311,4900119219,6/5/15,1,EA,0,,JARIAS
