sys_import_state,template_import_log,u_casper_id,u_computer_name,u_last_user,u_model,u_model_id,u_os_name,u_os_version,u_processor_count,u_processor_speed,u_serial_number,sys_updated_on,sys_transform_map
Inserted,,"3,676",WM826-F93,tnatoli,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZQG8WM,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,677",wm8d0-0f0,early,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64Q2G944,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,679",WM7A8-CEB,athai,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q50TPG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,680",wm478-e37,gillette,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.10.5,4,"2,600",C02J67SJDKQ5,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,681",wm8cf-062,Broad Available,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64Q1G944,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,682",WM81F-A3F,rmichael,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZMG8WM,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,683",wm7a5-089,janehsu,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q50XBG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,684",wm843-d7b,rcdelros,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02Q81FLFVH8,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,686",wm823-781,sbender,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZBG8WM,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,687",gm561-177,biyuli,15-inch MacBook Pro (Mid 2012),"MacBookPro9,1",Mac OS X,10.9.5,4,"2,300",C02K2184F1G3,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,688",wm1e2-1e9,lipscomb,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q50ZMG8WL,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,689",glm393-d1b,,iMac Intel (Early 2008),"iMac8,1",Mac OS X,10.6.8,2,"2,400",QP841187ZE2,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,690",wmd85-d7d,jxue,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PN3MFG8WN,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,691",wm20f-3d2,caubin,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02LD2GRF6T6,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,692",wmbf8-9be,kristina,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ1FSG5RP,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,693",wm031-80a,achang,MacBook Air (13-inch Mid 2012),"MacBookAir5,2",Mac OS X,10.10.5,2,"2,000",C02K430FDRVG,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,695",wmdd6-561,reluere,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PN12UG8WN,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,696",wm8b4-99e,stephlee,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NFE1VG3QC,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,697",wmdba-d93,jneff,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PN116G8WN,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,698",wm80b-169,rfeldesh,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q70KLG8WL,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,699",wmee4-307,jhendrey,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PT26KFVH8,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,700",gmcaf-a47,welling,15-inch MacBook Pro (Mid 2012),"MacBookPro9,1",Mac OS X,10.10.5,4,"2,300",C02KJ308F1G3,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,701",gm0b4-4af,feldman,15-inch MacBook Pro (Mid 2012),"MacBookPro9,1",Mac OS X,10.9.5,4,"2,300",C02KJ309F1G3,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,703",wm183-33d,mqzhu,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.10.5,4,"2,700",C02LD1NMFFT3,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,704",WM800-E97,cherndon,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.1,4,"2,500",C02Q70Q6G8WL,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,708",wm6b2-190,aturi,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW997G944,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,710",wm822-9df,taiboli,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZRG8WM,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,711",wm06a-58f,satterst,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PX0MAFVH8,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,712",gm514-82e,tamayo,"iMac Intel (27-inch, Mid 2011)","iMac12,2",Mac OS X,10.9.5,4,"3,100",D25GJ0C6DHJW,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,713",wm8cb-e9c,lzhao,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64QNG944,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,714",wm800-d2b,anjam,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q70KFG8WL,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,717",wm81f-a43,cprice,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZSG8WM,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,718",wm8cf-05c,kroa,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64QJG944,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,719",wm821-bf3,ebaker,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63Z3G8WM,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,720",wm9cc-b19,yangluo,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02QD2PRFVH8,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,721",gm0ce-523,bang,"iMac Intel (Retina 5k, 27-inch, Late 201","iMac15,1",Mac OS X,10.10.5,4,"4,000",C02QF00DFY6F,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,723",wm8cb-e84,casparin,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64PYG944,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,724",gm350-e37,drichard,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PD03MF8J9,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,725",wm9f7-69d,rdaniels,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02QF3SFFVH8,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,726",wm712-cce,vdomene,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ1A2AG944,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,727",WMB61-54D,babchuck,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MM98VF6T6,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,728",wm7a6-fc5,mckinney,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q50XFG8WL,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,729",wmedf-0cb,hmallick,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PR229G8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,730",WM27A-C3B,jrperez,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q50USG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,731",wm8b7-18a,teixeira,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ66G5G944,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,733",wm9e5-765,eric,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02QD4B0FVH8,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,735",wmd2a-33a,mhanna,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,000",C02MC246FD58,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,736",wm81f-a45,daviddao,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZLG8WM,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,737",wmecc-493,hayley,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PR227G8WL,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,738",wm0e2-eb8,lgraz,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N77ZWG5RP,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,739",wm85d-770,jlchang,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.11.2,2,"2,200",C1MPD53EG944,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,741",wmecc-77b,valencia,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PR224G8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,742",wm0e0-bde,supriya,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N7809G5RP,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,743",wma80-06e,scarr,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,600",C02M30B5FD59,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,744",wm9f9-3c1,denis,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02QF00JG8WM,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,745",wmaaa-1d1,spantel,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02QH2PSFVH8,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,746",wm8cc-1b2,ehaydu,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64QFG944,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,747",wm8d2-664,guykarle,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ67EYG944,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,748",wm147-89d,chrisf,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.10.5,4,"2,700",C02KC1PCFFT3,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,749",gmb5c-6a8,swofford,15-inch MacBook Pro (Mid 2012),"MacBookPro9,1",Mac OS X,10.10.5,4,"2,300",C02K81DQF1G3,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,750",wm8d0-fd2,ditondo,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64QPG944,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,752",wm822-a0f,corsello,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZAG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,753",wmaaa-1d7,mmickle,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.11.2,2,"3,100",C02QH2PRFVH8,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,755",wm81f-a51,harindra,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZPG8WM,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,756",WM8CF-070,danielle,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64Q3G944,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,759",wme09-bf9,muus,13-inch Retina MacBook Pro (Late 2012),"MacBookPro10,2",Mac OS X,10.10.5,2,"3,000",C02LH0X5FFRR,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,761",wm8b5-5c6,sarahw,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ66G4G944,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,762",wm7a6-fc7,kanxiong,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q50XEG8WL,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,763",wmee0-551,janelee,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PR22AG8WL,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,764",wmecc-205,jwineski,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PR226G8WL,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,765",wm205-351,thibault,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.10.5,4,"2,700",C02L211HFFT3,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,767",wm8d1-7f4,oberbeck,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ67EQG944,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,770",wm8cf-886,cmatar,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG8JWG3QC,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,771",wm80b-17f,cfulco,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q70KGG8WL,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,772",wmb1f-571,dsookias,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02QK3H8FVH8,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,773",wmb36-485 (3),dpark,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02QK212FVH8,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,774",wm904-b85,schum,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q90H2G8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,775",wm1da-0a1,francism,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q82UCG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,776",wmb24-c26,jwein,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,500",C02NM2UTG3QN,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,778",wm81f-a41,mkhan,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q63ZNG8WM,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,779",wm9dd-0e7,jramo,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02QD2DVG8WL,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,780",wmb2a-1e9,maiorano,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02QK3H9FVH8,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,781",wm946-b07,dlam,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q907VG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,782",wmc01-20d,btomson,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MV822F6T6,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,784",wm0c8-e85,piccioni,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q14ABG8WM,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,786",wm906-c41,sarah,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q90GZG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,787",wme17-07d,nicoleb,MacBook Air (13-inch Mid 2012),"MacBookAir5,2",Mac OS X,10.10.5,2,"2,000",C02J16JCDRVG,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,788",wm906-c31,wjiang,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q90H3G8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,789",wmb81-f6b,islay,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02QL2XXG8WM,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,790",wmdce-258,sassone,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,600",C02MW0CGFD59,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,791",wm8be-1c8,fcerrato,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6U9G944,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,794",gm053-7e8,floraluo,13-inch MacBook Pro (2011),"MacBookPro8,1",Mac OS X,10.10.4,2,"2,800",C02H8136DV17,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,795",wm8be-41a,hofbauer,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6T3G944,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,796",gme24-587,li,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",C02Q40C5F8J9,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,797",gme21-c3c,smgoggin,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",C02Q40EJF8J9,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,798",wm9dd-61d,katielee,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02QD2DYG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,799",gme23-985,jrood,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",C02Q40EKF8J9,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,800",wm9f1-bcf,tpoterba,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02QF00NG8WM,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,801",wm8c2-fa8,persky,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6TDG944,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,802",wm9f4-3e9,lev,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02QF00MG8WM,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,803",wmbf1-131,dmitryt,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02QM1SVFVH8,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,804",wm8c4-92e,oleary,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6CXG944,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,805",WM9DC-1C9,jwala,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02QD2F3G8WL,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,806",wm8d2-330,voronova,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ64QEG944,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,807",wm868-0a3,liorf,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q72JQG8WL,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,808",wmecc-475,jigold,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PR225G8WL,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,809",wmc01-249,kbarnes,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MV821F6T6,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,810",wmb22-f38,landman,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQM26PG944,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,811",WM61A-D92,boehm,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02L4AGHF6T6,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,812",wm8c1-3d4,egienger,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6D8G944,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,813",wm946-ba1,ismith,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.4,4,"2,500",C02Q907LG8WL,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,815",wm9f7-4e9,wine,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02QF01UG8WM,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,816",wm8bf-d92,jwatson,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6U8G944,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,817",wm9c0-4b9,wyan,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02QD24HG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,818",wm9f1-8e3,rjplatt,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02QF00LG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,820",wm9db-d0b,alforget,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02QD2EDG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,822",wm80b-181,ferrara,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q70KHG8WL,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,823",wm8bf-d66,inbal,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6TZG944,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,824",wmc01-22b,dvickers,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MV81UF6T6,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,825",wm8af-056,landkof,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MC3H0F6T6,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,826",wm9dc-cf3,bolliger,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02QD2BKG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,827",wm89e-f98,oparnas,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02LG5A2F6T6,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,828",gm0a4-83e,aberger,"iMac17,1","iMac17,1",Mac OS X,10.11.2,4,"3,200",D25QP0H1GG7V,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,829",wm8c4-21e,pyzocha,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6TPG944,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,830",wmcf0-0c3,yechun,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.10.5,4,"2,600",C02JC2TZDKQ5,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,831",wmd08-a62,grushton,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P93MWG3QC,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,832",wmac9-edb,jalkon,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.11.2,2,"3,100",C02QJ021FVH8,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,833",wm8c2-406,coraccio,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6TKG944,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,834",wm8c2-fb0,dooley,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQC6T8G944,1/11/16 10:17,ITAM - Casper Computer
